headline	date	url	order	number_words	newspaper
Papa na Ucrânia rezou pelas vítimas dos nazis	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	1	8	PUBLICO
Ex-reféns de Cabinda estão bem de saúde (actualização)	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	3	8	PUBLICO
Barros Moura mantém-se na presidência	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	4	5	PUBLICO
Portugueses libertados com garantia de apoio à FLEC-FAC	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	5	8	PUBLICO
Sector segurador lucra 300 milhões de contos	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	6	7	PUBLICO
Manuel Vilarinho: «Vamos ser campeões»	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	7	5	PUBLICO
João Loureiro: «Objectivo é ficar entre os três primeiros»	2001-06-27	https://arquivo.pt/noFrame/replay/20010627025854/http://www.publico.pt/	8	9	PUBLICO
Sindicato de polícia novamente adiado	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	1	5	PUBLICO
Doenças respiratórias são mais frequentes em Souselas	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	0	7	PUBLICO
Novas estrelas nos testes médicos	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	9	5	PUBLICO
Argentino Ibarra perto de se mudar para as Antas	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	8	9	PUBLICO
Realismo na apresentação para a nova época	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	7	7	PUBLICO
AR debate hoje sobre o Estado da Nação	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	6	8	PUBLICO
Cavaco Silva considera «falso» o argumento para a austeridade	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	3	9	PUBLICO
Sondagem apresenta empate técnico entre PS e PSD	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	4	8	PUBLICO
Correcção das provas de Desenho e Geometria Descritiva A (108) e Inglês (650)	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	2	13	PUBLICO
Bruxelas força Lisboa no apertar do cinto	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	2	7	PUBLICO
Governo atrasou pagamentos na saúde em 2000	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	1	7	PUBLICO
Debate sobre o Estado da Nação	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	0	6	PUBLICO
Cavaco acusa Guterres de mentir	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	1	5	EXPRESSO
Governo reduz para metade corte nas incorporações militares	2001-06-28	https://arquivo.pt/noFrame/replay/20010628140010/http://www.publico.pt/	5	8	PUBLICO
Nuno Santos demite-se da SIC-Notícias	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	3	5	PUBLICO
«Decido o futuro até terça-feira»	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	7	5	PUBLICO
FED reduz taxas de juro para 3,75 por cento	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	5	9	PUBLICO
Capoulas confiante no fim do embargo até Julho	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	6	8	PUBLICO
Cravinho sem disponibilidade para regressar ao Governo	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	0	7	EXPRESSO
Pedrosa assina por três temporadas	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	9	5	PUBLICO
Vale de Azevedo poderá ficar em prisão preventiva	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	2	8	EXPRESSO
Durão apela à intervenção de Sampaio	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	3	6	EXPRESSO
Sousa Franco diz que andamos à deriva há 20 meses	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	4	10	EXPRESSO
Advogados querem juíza fora do processo	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	5	6	EXPRESSO
Durão diz que «perdeu o respeito» a Guterres	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	6	8	EXPRESSO
Novo vírus da sida detectado em Portugal	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	7	7	EXPRESSO
Pilotos indignados com «sequestro» de tripulação da TAP	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	8	8	EXPRESSO
Listas com três anos para ir ao dentista	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	13	8	EXPRESSO
Portugal ultrapassa os 10 milhões de habitantes...	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	11	7	EXPRESSO
Projecto do Rossio foi desvirtuado	2001-06-28	https://arquivo.pt/noFrame/replay/20010628221949/http://www.expresso.pt/	9	5	EXPRESSO
Marcha em Brasília marcada por confrontos	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	4	6	PUBLICO
Dirigentes defendem contenção nas contratações	2001-06-28	https://arquivo.pt/noFrame/replay/20010628013755/http://www.publico.pt/	8	5	PUBLICO
Michael Schumacher consegue 50ª vitória	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	8	5	PUBLICO
Vieira de Carvalho quer acabar com Parque de Ciência do Porto	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	0	11	PUBLICO
Avançado Turu Flores a caminho de Alvalade	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	9	7	PUBLICO
Jordânia condena raide israelita ao Líbano	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	6	6	PUBLICO
Parque Nacional Peneda-Gerês já foi atingido por incêndio	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	5	8	PUBLICO
Alberto João Jardim defende governo de iniciativa presidencial	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	4	8	PUBLICO
Jorge Coelho defende união do PS para reganhar confiança nacional	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	3	10	PUBLICO
Vilarinho dá voto de confiança a Luís Filipe Vieira	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	7	9	PUBLICO
Irlanda do Norte mergulha na incerteza	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	1	6	PUBLICO
Homicídio das Meirinhas poderia ter sido evitado	2001-07-01	https://arquivo.pt/noFrame/replay/20010701212554/http://www.publico.pt/	2	7	PUBLICO
Dívida dos transportes públicos atinge 1340 milhões de contos	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	0	9	PUBLICO
Eleições antes do fim do mês	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	8	6	PUBLICO
José Santos: «Manuel Vilarinho não disse a verdade»	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	7	8	PUBLICO
Prémio Nobel da Economia recebe insígnia de doutor honoris causa no ISEG	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	6	12	PUBLICO
Ferro Rodrigues defende recandidatura de Guterres	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	5	6	PUBLICO
Ecologistas boicotam conferência da OCDE em Banguecoque	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	4	7	PUBLICO
FMI anuncia sinais de recuperação económica nos EUA	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	3	8	PUBLICO
Dois empresários dominam planteis do FC Porto e Benfica	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	2	9	PUBLICO
Zidane está em Madrid e pode ser apresentado ainda hoje	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	9	10	PUBLICO
Santana Lopes dispõe-se a expropriar tudo o que for preciso	2001-07-09	https://arquivo.pt/noFrame/replay/20010709145903/http://www.publico.pt/	1	10	PUBLICO
Cem mil manifestantes esperados hoje em Génova	2001-07-21	https://arquivo.pt/noFrame/replay/20010721091603/http://publico.pt/	0	7	PUBLICO
Depois da primeira morte de um manifestante antiglobalização	2001-07-21	https://arquivo.pt/noFrame/replay/20010721091603/http://publico.pt/	1	8	PUBLICO
«Colheita essencial» em curso na Macedónia	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	6	6	EXPRESSO
Governo promete cumprir metas económicas	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	5	5	EXPRESSO
Benfica desconhece problemas com a Câmara	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	4	6	EXPRESSO
Produção de cereais em estado de calamidade	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	3	7	EXPRESSO
PSD suspeita de negócios com as cimenteiras	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	2	7	EXPRESSO
Desaparecimento de portugueses no Brasil	2001-08-22	https://arquivo.pt/noFrame/replay/20010822212325/http://www.expresso.pt/	1	5	EXPRESSO
Refugiados do «Tampa» trocados por combustível	2001-09-18	https://arquivo.pt/noFrame/replay/20010918033534/http://www.expresso.pt/	3	6	EXPRESSO
Bolsa de Nova Iorque abre com dois minutos de silêncio	2001-09-18	https://arquivo.pt/noFrame/replay/20010918033534/http://www.expresso.pt/	2	10	EXPRESSO
Cimeira extraordinária da União Europeia	2001-09-18	https://arquivo.pt/noFrame/replay/20010918033534/http://www.expresso.pt/	1	5	EXPRESSO
Paquistão negoceia com talibãs extradição de bin Laden	2001-09-18	https://arquivo.pt/noFrame/replay/20010918033534/http://www.expresso.pt/	0	8	EXPRESSO
Extradição de bin Laden só com «provas sólidas»	2001-09-19	https://arquivo.pt/noFrame/replay/20010919060531/http://www.expresso.pt/	0	8	EXPRESSO
«Chacal» aprovou atentados nos Estados Unidos	2001-09-19	https://arquivo.pt/noFrame/replay/20010919060531/http://www.expresso.pt/	2	6	EXPRESSO
Encontro de famílias separadas em Outubro	2001-09-19	https://arquivo.pt/noFrame/replay/20010919060531/http://www.expresso.pt/	3	6	EXPRESSO
Bush acalma o País e promete resposta	2001-09-20	https://arquivo.pt/noFrame/replay/20010920170919/http://www.expresso.pt/	1	7	EXPRESSO
Líderes religiosos convidam bin Laden a sair	2001-09-20	https://arquivo.pt/noFrame/replay/20010920170919/http://www.expresso.pt/	0	7	EXPRESSO
Operação militar «Justiça Infinita» em marcha	2001-09-20	https://arquivo.pt/noFrame/replay/20010920170919/http://www.expresso.pt/	2	6	EXPRESSO
Aeronáutica já assinou cerca de 80 mil despedimentos	2001-09-20	https://arquivo.pt/noFrame/replay/20010920170919/http://www.expresso.pt/	3	8	EXPRESSO
Exército russo recusa entrar no Afeganistão	2001-09-20	https://arquivo.pt/noFrame/replay/20010920045239/http://www.expresso.pt/	1	6	EXPRESSO
Terroristas falharam quinto ataque aos Estados Unidos	2001-09-20	https://arquivo.pt/noFrame/replay/20010920045239/http://www.expresso.pt/	2	7	EXPRESSO
Paquistão entra na luta anti-terrorismo em nome do Islão	2001-09-20	https://arquivo.pt/noFrame/replay/20010920045239/http://www.expresso.pt/	0	9	EXPRESSO
Paquistão entra em estado de emergência	2001-09-21	https://arquivo.pt/noFrame/replay/20010921174121/http://www.expresso.pt/	0	6	EXPRESSO
Explosões em Toulouse provocam entre dez a 15 mortos	2001-09-21	https://arquivo.pt/noFrame/replay/20010921174121/http://www.expresso.pt/	3	9	EXPRESSO
Retaliação americana «está a chegar»	2001-09-21	https://arquivo.pt/noFrame/replay/20010921174121/http://www.expresso.pt/	1	5	EXPRESSO
Regime talibã não entrega bin Laden sem provas	2001-09-21	https://arquivo.pt/noFrame/replay/20010921174121/http://www.expresso.pt/	2	8	EXPRESSO
Empresários preferem O. Martins a Pina Moura	2001-09-21	https://arquivo.pt/noFrame/replay/20010921052539/http://www.expresso.pt/	2	7	EXPRESSO
Fernando Nogueira muda-se para Paris	2001-09-21	https://arquivo.pt/noFrame/replay/20010921052539/http://www.expresso.pt/	4	5	EXPRESSO
Fraude gigantesca vai a tribunal	2001-09-21	https://arquivo.pt/noFrame/replay/20010921052539/http://www.expresso.pt/	5	5	EXPRESSO
Câmara «deu» sete milhões ao FC Porto	2001-09-21	https://arquivo.pt/noFrame/replay/20010921052539/http://www.expresso.pt/	7	7	EXPRESSO
Direcção da RTP demite-se em bloco	2001-09-21	https://arquivo.pt/noFrame/replay/20010921052539/http://www.expresso.pt/	3	6	EXPRESSO
EUA com provas do envolvimento de bin Laden nos atentados	2001-09-24	https://arquivo.pt/noFrame/replay/20010924123026/http://www.expresso.pt/	1	10	EXPRESSO
Cavaco aconselha mudança na Europa	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	0	5	EXPRESSO
OPEP não aumenta a produção petrolífera	2001-09-24	https://arquivo.pt/noFrame/replay/20010924123026/http://www.expresso.pt/	2	6	EXPRESSO
EUA condicionam voos de fumigação	2001-09-24	https://arquivo.pt/noFrame/replay/20010924123026/http://www.expresso.pt/	3	5	EXPRESSO
Delegação da UE procura apoio nos países árabes	2001-09-24	https://arquivo.pt/noFrame/replay/20010924123026/http://www.expresso.pt/	4	8	EXPRESSO
Shimon Peres tira «férias» do Governo israelita	2001-09-24	https://arquivo.pt/noFrame/replay/20010924123026/http://www.expresso.pt/	5	7	EXPRESSO
Sócrates põe ponto final  no Golfe das Amoreiras	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	1	9	EXPRESSO
Morte no estádio: FPF paga 15 mil	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	8	7	EXPRESSO
«Se me candidatar à Câmara do Porto ganho»	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	4	8	EXPRESSO
Multibanco net ainda é inseguro	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	5	5	EXPRESSO
Discurso de Bush une americanos	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	6	5	EXPRESSO
Ministro da Saúde demite director	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	7	5	EXPRESSO
Televisão mexe de Norte a Sul em todas as frentes	2001-09-24	https://arquivo.pt/noFrame/replay/20010924001343/http://www.expresso.pt/	3	10	EXPRESSO
Penhora dos activos do Benfica	2001-09-25	https://arquivo.pt/noFrame/replay/20010925221554/http://www.expresso.pt/	2	5	EXPRESSO
Bioterrorismo é a grande ameaça	2001-09-25	https://arquivo.pt/noFrame/replay/20010925221554/http://www.expresso.pt/	1	5	EXPRESSO
Retaliação militar uma das frentes de combate ao terrorismo	2001-09-26	https://arquivo.pt/noFrame/replay/20010926213844/http://www.expresso.pt/	0	9	EXPRESSO
Aliança Norte avança contra talibãs	2001-09-26	https://arquivo.pt/noFrame/replay/20010926122119/http://www.expresso.pt/	1	5	EXPRESSO
Novidades sobre a reforma fiscal em 2002	2001-09-26	https://arquivo.pt/noFrame/replay/20010926213844/http://www.expresso.pt/	2	7	EXPRESSO
Militão negou conhecer as vítimas	2001-09-26	https://arquivo.pt/noFrame/replay/20010926213844/http://www.expresso.pt/	3	5	EXPRESSO
Insegurança alastra nos Estados Unidos	2001-09-26	https://arquivo.pt/noFrame/replay/20010926122119/http://www.expresso.pt/	2	5	EXPRESSO
Líderes mundiais preparam próxima etapa	2001-09-26	https://arquivo.pt/noFrame/replay/20010926122119/http://www.expresso.pt/	0	5	EXPRESSO
Antiga embaixada dos EUA em Cabul incendiada	2001-09-26	https://arquivo.pt/noFrame/replay/20010926105153/http://www.expresso.pt/	0	7	EXPRESSO
Suspeitos com cartas de condução «explosivas»	2001-09-26	https://arquivo.pt/noFrame/replay/20010926105153/http://www.expresso.pt/	1	6	EXPRESSO
Clérigos muçulmanos da Indonésia devem declarar guerra santa aos EUA	2001-09-26	https://arquivo.pt/noFrame/replay/20010926105153/http://www.expresso.pt/	2	10	EXPRESSO
Conselho de Estado analisa resposta internacional ao terrorismo	2001-09-26	https://arquivo.pt/noFrame/replay/20010926105153/http://www.expresso.pt/	3	8	EXPRESSO
Conselho de Estado analisa resposta ao terrorismo	2001-09-26	https://arquivo.pt/noFrame/replay/20010926122119/http://www.expresso.pt/	3	7	EXPRESSO
«Americanos terão a mesma sorte dos soviéticos invasores»	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	0	8	EXPRESSO
EUA não querem ajuda militar da NATO	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	5	7	EXPRESSO
Câmara e empreiteiro trocam acusações sobre fuga de gás	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	4	9	EXPRESSO
Suíça nega relação entre ataque ao Parlamento e terrorismo	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	3	9	EXPRESSO
OPEP mantém níveis de produção de petróleo	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	2	7	EXPRESSO
Bin Laden pode ter recebido facilidades bancárias nos EUA	2001-09-27	https://arquivo.pt/noFrame/replay/20010927220950/http://www.expresso.pt/	1	9	EXPRESSO
Europa alerta para novos ataques terroristas	2001-09-28	https://arquivo.pt/noFrame/replay/20010928224056/http://www.expresso.pt/	2	6	EXPRESSO
ONU pede apoio para «situação desesperada» no Afeganistão	2001-09-28	https://arquivo.pt/noFrame/replay/20010928224056/http://www.expresso.pt/	3	8	EXPRESSO
Milionários americanos perdem milhões com atentados	2001-09-28	https://arquivo.pt/noFrame/replay/20010928224056/http://www.expresso.pt/	1	6	EXPRESSO
Tropas americanas e britânicas entram no Afeganistão	2001-09-28	https://arquivo.pt/noFrame/replay/20010928224056/http://www.expresso.pt/	0	7	EXPRESSO
